transmission,model,Year of Manufacture,City,ft,bt,Ownership,Kms Driven,Engine Type,price
1,107,2021.0,5,4,7,1,69007.0,362,1200000.0
1,179,2012.0,5,1,2,1,71420.0,220,286000.0
1,78,2021.0,5,4,2,1,10000.0,35,680000.0
1,39,2020.0,5,4,2,1,9817.0,7,349000.0
1,160,2018.0,5,4,2,3,124206.0,296,347000.0
1,187,2002.0,5,4,2,3,50000.0,278,48000.0
1,184,2009.0,5,4,2,3,50000.0,252,125000.0
0,239,2023.0,5,4,7,1,1062.0,27,785000.0
1,77,2018.0,5,4,2,1,10000.0,320,490000.00000000006
1,290,2019.0,5,1,4,1,10000.0,111,1700000.0
1,77,2015.0,5,4,2,1,20000.0,320,350000.0
1,63,2015.0,5,1,8,1,68000.0,468,400000.0
1,300,2016.0,5,4,2,1,65000.0,332,365000.0
1,179,2016.0,5,4,2,3,30000.0,291,400000.0
1,74,2016.0,5,4,2,3,60000.0,344,255000.0
0,180,2017.0,5,4,8,3,45699.0,291,601000.0
1,89,2011.0,5,4,2,1,81575.0,229,216000.0
0,63,2017.0,5,4,8,1,42000.0,469,670000.0
1,86,2018.0,5,4,8,1,32092.0,317,719000.0
1,82,2010.0,5,4,2,4,65916.0,278,142000.0
0,197,2019.0,5,1,8,1,30000.0,278,3200000.0
1,122,2023.0,5,1,7,1,8559.0,117,1820000.0
1,165,2017.0,5,1,4,1,50000.0,207,750000.0
1,269,2022.0,5,4,7,1,9169.0,48,827000.0
1,180,2018.0,5,4,8,1,45275.0,291,475000.0
1,82,2010.0,5,4,2,3,70000.0,278,120000.0
1,184,2011.0,5,4,2,2,90000.0,289,145000.0
1,155,2015.0,5,4,2,3,70000.0,251,210000.0
0,15,2017.0,5,1,8,1,50000.0,409,2490000.0
1,155,2019.0,5,4,2,1,30000.0,251,330000.0
0,63,2021.0,5,4,8,1,10000.0,458,1400000.0
1,50,2017.0,5,1,7,3,80000.0,380,525000.0
1,89,2012.0,5,4,2,1,40000.0,229,280000.0
1,77,2017.0,5,4,2,1,30000.0,320,430000.0
1,260,2009.0,5,1,8,1,80000.0,388,115000.0
1,90,2019.0,5,4,2,3,65180.0,320,598000.0
1,77,2015.0,5,4,2,1,110190.0,2,271000.0
1,155,2019.0,5,4,2,3,50000.0,251,276000.0
1,175,2014.0,5,4,2,3,45550.0,289,248000.0
1,179,2021.0,5,4,2,1,14756.0,287,592000.0
1,156,2017.0,5,4,2,3,30000.0,289,290000.0
1,77,2015.0,5,4,2,1,63179.0,320,341000.0
0,17,2017.0,5,1,8,1,32344.0,414,3600000.0
1,300,2019.0,5,4,2,1,17436.0,21,547000.0
1,163,2018.0,5,4,8,1,52130.0,479,566000.0
1,155,2018.0,5,4,2,1,60000.0,251,280000.0
1,52,2014.0,5,1,8,1,46315.0,380,285000.0
1,87,2015.0,5,4,8,1,65000.0,320,299000.0
1,77,2014.0,5,1,2,1,90000.0,422,270000.0
1,63,2017.0,5,4,8,1,32395.0,469,699000.0
1,147,2016.0,5,1,7,1,89331.0,498,850000.0
0,63,2020.0,5,4,8,1,10000.0,469,1250000.0
1,133,2016.0,5,4,7,1,20000.0,487,400000.0
1,39,2020.0,5,4,2,1,10000.0,12,354000.0
1,85,2019.0,5,1,7,1,36374.0,508,850000.0
1,225,2021.0,5,4,7,1,20801.0,263,669000.0
1,90,2019.0,5,4,2,1,43214.0,320,481000.0
1,101,2021.0,5,1,7,1,20000.0,130,2400000.0
1,147,2021.0,5,1,7,1,31584.0,499,1170000.0
1,73,2016.0,5,1,7,1,88755.0,420,619000.0
0,165,2018.0,5,4,4,1,50000.0,299,875000.0
0,238,2020.0,5,4,2,1,7277.0,344,518000.0
1,63,2014.0,5,1,8,1,44200.0,468,450000.0
1,61,2014.0,5,4,2,4,36920.0,475,235000.0
1,179,2021.0,5,4,2,1,14567.0,287,620000.0
0,17,2019.0,5,1,8,1,19858.0,236,3950000.0
1,134,2018.0,5,1,2,1,40000.0,485,450000.0
1,184,2012.0,5,4,2,3,30000.0,289,250000.0
1,86,2018.0,5,4,8,1,50000.0,450,880000.0000000001
1,162,2018.0,5,4,2,1,19000.0,295,425000.0
0,9,2014.0,5,1,7,3,86331.0,283,1100000.0
0,114,2021.0,5,1,7,1,15215.0,239,6200000.0
0,17,2022.0,5,1,8,3,5700.0,508,5799000.0
0,148,2022.0,5,4,7,1,22887.0,134,1950000.0
1,273,2022.0,5,4,2,1,10000.0,38,580000.0
1,265,2021.0,5,4,7,1,4603.0,60,890000.0
1,160,2022.0,5,4,2,1,7291.0,296,626000.0
1,78,2022.0,5,4,2,1,2179.0,35,753000.0
1,77,2017.0,5,4,2,1,26226.0,320,355000.0
1,300,2016.0,5,1,2,1,35000.0,381,399000.0
1,74,2014.0,5,4,2,4,24622.0,344,209000.0
1,137,2009.0,5,1,8,1,60000.0,278,125000.0
1,89,2011.0,5,4,2,1,37647.0,229,199000.0
1,236,2014.0,5,1,7,1,57321.0,464,354000.0
0,257,2017.0,5,1,4,1,67020.0,142,725000.0
0,239,2022.0,5,4,7,1,20000.0,25,1050000.0
1,73,2015.0,5,1,7,1,65000.0,421,500000.0
1,73,2015.0,5,4,7,1,60000.0,450,550000.0
1,74,2014.0,5,4,2,1,30000.0,344,225000.0
1,155,2014.0,5,4,2,1,70000.0,251,180000.0
1,54,2010.0,5,4,2,1,50000.0,344,165000.0
1,67,2016.0,5,4,4,1,24000.0,475,499000.0
1,89,2010.0,5,4,2,3,50000.0,319,170000.0
1,69,2017.0,5,4,7,1,40000.0,476,570000.0
1,73,2016.0,5,4,7,1,71521.0,450,627000.0
1,253,2020.0,5,4,2,1,42267.0,47,471000.0
1,179,2010.0,5,4,2,2,80000.0,278,165000.0
0,163,2018.0,5,4,8,1,57986.0,478,728000.0
0,274,2022.0,5,4,2,1,17252.0,353,659000.0
1,188,2010.0,5,4,2,3,70000.0,289,120000.0
1,147,2017.0,5,1,7,1,20817.0,498,819999.9999999999
0,101,2022.0,5,4,7,1,10000.0,67,2600000.0
1,180,2010.0,5,4,8,1,39579.0,508,222000.00000000003
1,74,2014.0,5,4,2,4,21477.0,344,206000.0
0,198,2017.0,5,1,8,1,36899.0,267,1850000.0
1,165,2016.0,5,1,4,1,55000.0,207,625000.0
1,78,2021.0,5,4,2,1,9000.0,18,650000.0
1,54,2010.0,5,4,2,1,40000.0,344,175000.0
1,86,2019.0,5,4,8,1,20000.0,450,899000.0
1,138,2016.0,5,1,7,3,120000.0,497,850000.0
1,156,2017.0,5,4,2,3,30000.0,289,280000.0
0,265,2021.0,5,4,7,1,60000.0,60,900000.0
1,101,2021.0,5,1,7,1,10000.0,130,2550000.0
1,101,2017.0,5,1,7,1,55330.0,124,1170000.0
1,180,2015.0,5,4,8,1,32152.0,508,384000.0
1,77,2014.0,5,4,2,3,66906.0,2,292000.0
1,73,2016.0,5,1,7,1,56000.0,421,700000.0
1,300,2020.0,5,4,2,1,23055.0,24,647000.0
1,235,2018.0,5,1,7,1,68132.0,313,686000.0
1,258,2011.0,5,1,2,3,60000.0,278,140000.0
1,180,2014.0,5,4,8,1,76932.0,508,375000.0
0,122,2020.0,5,4,7,1,60000.0,508,1400000.0
0,183,2019.0,5,1,7,1,89912.0,218,703000.0
1,63,2014.0,5,1,8,1,102813.0,468,364000.0
1,63,2015.0,5,1,8,1,55155.0,468,450000.0
1,133,2016.0,5,4,7,1,20000.0,487,400000.0
1,77,2018.0,5,4,2,1,70000.0,320,392000.0
0,285,2018.0,5,1,7,3,123153.0,9,2700000.0
1,89,2013.0,5,4,2,3,40000.0,229,300000.0
1,101,2021.0,5,1,7,1,10830.0,130,2475000.0
1,86,2018.0,5,4,8,1,50000.0,450,860000.0
0,3,2017.0,5,1,8,3,64846.0,381,2000000.0
0,4,2018.0,5,1,8,1,49100.0,267,2850000.0
0,203,2014.0,5,1,7,1,90089.0,431,2500000.0
1,63,2014.0,5,4,8,1,63950.0,469,372000.0
0,63,2018.0,5,4,8,3,22990.0,469,915000.0
0,200,2016.0,5,1,8,3,15077.0,428,2749000.0
1,180,2014.0,5,4,8,1,69273.0,508,323000.0
1,50,2014.0,5,4,7,1,75865.0,248,422000.0
1,105,2022.0,5,4,4,1,4066.0,373,1299000.0
1,107,2019.0,5,4,7,1,67092.0,362,1052000.0
1,90,2012.0,5,4,2,1,38000.0,320,228000.0
1,86,2012.0,5,1,8,1,78121.0,445,312000.0
1,59,2014.0,5,1,8,1,99103.0,471,276000.0
1,273,2016.0,5,4,2,1,40000.0,355,300000.0
1,73,2022.0,5,1,7,1,9000.0,79,1599000.0
0,20,2020.0,5,1,7,1,10100.0,502,3499000.0
1,77,2018.0,5,4,2,1,27119.0,320,425000.0
0,85,2022.0,5,4,7,1,10000.0,314,1000000.0
1,67,2014.0,5,1,4,1,57000.0,472,399000.0
1,77,2017.0,5,4,2,1,38000.0,320,395000.0
0,147,2019.0,5,1,7,1,50000.0,498,1350000.0
1,54,2010.0,5,4,2,1,70000.0,344,168000.0
0,107,2020.0,5,4,7,3,40000.0,371,1600000.0
1,128,2022.0,5,1,7,1,10891.0,490,978000.0
1,273,2021.0,5,4,2,1,29558.0,38,415000.00000000006
0,101,2020.0,5,1,7,1,18000.0,124,1700000.0
1,157,2018.0,5,4,2,1,29412.0,455,489000.0
1,77,2015.0,5,1,2,1,59037.0,422,287000.0
0,197,2022.0,5,1,8,3,10000.0,342,5300000.0
0,265,2020.0,5,1,7,1,73072.0,104,951000.0
1,184,2014.0,5,4,2,3,37100.0,295,255000.0
0,157,2019.0,5,4,2,1,61113.0,455,663000.0
1,155,2013.0,5,4,2,1,47606.0,251,179000.0
1,73,2019.0,5,1,7,1,30000.0,421,1350000.0
0,160,2015.0,5,4,2,1,80000.0,293,300000.0
0,197,2013.0,5,1,8,1,40000.0,278,900000.0
1,101,2019.0,5,1,7,1,27000.0,124,1550000.0
1,147,2019.0,5,1,7,1,80000.0,498,1350000.0
1,278,2015.0,5,4,8,1,30000.0,355,325000.0
1,147,2018.0,5,1,7,1,70000.0,498,1250000.0
1,77,2014.0,5,1,2,1,90000.0,422,270000.0
1,180,2021.0,5,4,8,1,20000.0,508,760000.0
0,3,2014.0,5,1,8,3,86947.0,381,1000000.0
1,265,2020.0,5,4,7,1,17466.0,354,754000.0
1,69,2017.0,5,4,7,3,32844.0,476,591000.0
1,186,2020.0,5,4,4,1,30000.0,305,1050000.0
1,63,2019.0,5,4,8,1,36937.0,469,679000.0
1,69,2017.0,5,4,7,1,50000.0,476,600000.0
0,86,2018.0,5,4,8,3,25314.0,450,810000.0
0,114,2018.0,5,1,7,3,51620.0,379,3400000.0
1,305,2012.0,5,4,8,1,93097.0,269,287000.0
1,184,2010.0,5,4,2,4,76672.0,289,140000.0
1,63,2015.0,5,1,8,3,42000.0,468,525000.0
0,18,2018.0,5,1,8,4,44226.0,236,3900000.0
1,300,2013.0,5,4,2,1,40000.0,332,200000.0
0,103,2022.0,5,1,7,1,13400.0,114,3250000.0
1,238,2019.0,5,4,2,1,19720.0,344,340000.0
0,170,2023.0,5,4,7,1,4732.0,508,1900000.0
0,123,2021.0,5,4,7,1,38380.0,101,1500000.0
1,138,2010.0,5,1,7,1,67357.0,5,295000.0
1,188,2010.0,5,4,2,1,40000.0,289,99000.0
1,273,2019.0,5,4,2,1,35912.0,355,357000.0
1,157,2019.0,5,4,2,1,22343.0,455,544000.0
1,74,2013.0,5,4,2,1,10000.0,344,210000.0
1,236,2015.0,5,1,7,3,85735.0,465,413000.0
1,156,2011.0,5,4,2,1,42792.0,296,140000.0
1,138,2020.0,5,1,7,1,42503.0,498,1195000.0
1,175,2011.0,5,4,2,3,96609.0,290,140000.0
1,66,2015.0,5,1,2,1,78990.0,471,250000.0
1,63,2016.0,5,4,8,3,51618.0,469,429000.0
1,147,2019.0,5,1,7,3,83508.0,498,1111000.0
1,82,2007.0,5,4,2,1,40000.0,345,100000.0
0,251,2010.0,5,4,8,3,60000.0,278,265000.0
0,146,2021.0,5,4,7,1,25000.0,53,1025000.0
1,90,2022.0,5,4,2,1,14636.0,46,855000.0000000001
1,147,2016.0,5,1,7,3,80000.0,498,700000.0
0,59,2021.0,5,4,8,1,20000.0,473,830000.0000000001
1,72,2020.0,5,4,8,1,20000.0,45,691000.0
1,86,2018.0,5,4,8,1,13000.0,450,799000.0
1,101,2019.0,5,1,7,1,22000.0,124,1550000.0
1,180,2021.0,5,4,8,1,20000.0,508,750000.0
1,82,2014.0,5,4,2,1,59005.0,345,178000.0
1,179,2010.0,5,4,2,3,71156.0,287,163000.0
1,63,2018.0,5,4,8,1,50000.0,469,662000.0
1,155,2019.0,5,4,2,1,2707.0,251,280000.0
1,81,2020.0,5,4,2,1,78211.0,29,372000.0
1,86,2017.0,5,1,8,1,67793.0,426,600000.0
1,273,2017.0,5,1,2,1,48548.0,351,311000.0
1,53,2013.0,5,1,8,1,150000.0,278,200000.0
1,153,2010.0,5,4,2,1,46559.0,289,162000.0
1,73,2015.0,5,4,7,1,93177.0,450,527000.0
0,75,2017.0,5,1,8,4,60000.0,425,800000.0
0,206,2017.0,5,1,7,1,60001.0,236,2750000.0
1,179,2014.0,5,4,2,1,45000.0,289,299000.0
0,72,2022.0,5,4,8,1,10000.0,45,725000.0
1,86,2018.0,5,4,8,4,40000.0,317,600000.0
0,86,2019.0,5,1,8,1,38506.0,426,900000.0
1,59,2015.0,5,4,8,1,60000.0,476,275000.0
0,238,2021.0,5,4,2,1,10000.0,344,480000.0
1,89,2008.0,5,4,2,1,50000.0,265,130000.0
1,160,2017.0,5,4,2,1,28000.0,293,325000.0
1,89,2011.0,5,4,2,3,49342.0,265,157000.0
1,89,2010.0,5,4,2,3,76725.0,319,177000.0
1,153,2009.0,5,4,2,3,80000.0,289,100000.0
1,265,2018.0,5,1,7,1,83234.0,352,510000.0
1,239,2021.0,5,4,7,1,9595.0,27,712000.0
1,157,2018.0,5,4,2,1,30000.0,455,500000.0
1,239,2021.0,5,4,7,1,6948.0,25,811000.0
1,50,2015.0,5,4,7,1,45000.0,248,425000.0
0,78,2022.0,5,4,2,1,9943.0,35,694000.0
1,155,2013.0,5,4,2,4,31062.0,251,170000.0
1,238,2017.0,5,4,2,3,40000.0,344,255000.0
1,89,2010.0,5,4,2,3,57000.0,228,185000.0
0,29,2011.0,5,1,8,1,60000.0,177,350000.0
1,73,2019.0,5,4,7,1,23000.0,450,1025000.0
1,77,2018.0,5,1,2,1,50000.0,422,430000.0
0,63,2020.0,5,4,8,3,30000.0,469,850000.0
1,147,2018.0,5,1,7,1,55000.0,498,1049000.0
1,90,2021.0,5,4,2,1,20000.0,46,900000.0
1,284,2015.0,5,4,2,1,50000.0,344,300000.0
1,59,2016.0,5,1,8,1,46940.0,471,392000.0
1,184,2022.0,5,4,2,1,12315.0,298,578000.0
1,155,2013.0,5,4,2,1,15584.0,251,210000.0
1,63,2014.0,5,1,8,1,64400.0,468,410000.0
0,179,2018.0,5,4,2,1,13067.0,449,616000.0
1,155,2021.0,5,4,2,1,15264.0,251,332000.0
0,107,2022.0,5,1,7,1,11853.0,73,1825000.0
1,156,2019.0,5,4,2,1,7843.0,289,379000.0
0,90,2021.0,5,4,2,1,2501.0,46,850000.0
1,155,2022.0,5,4,2,1,9285.0,251,379000.0
1,155,2014.0,5,4,2,1,51215.0,251,210000.0
0,140,2022.0,5,1,7,1,23400.0,491,2299000.0
1,107,2021.0,5,4,7,1,11000.0,373,1350000.0
1,147,2021.0,5,1,7,1,10000.0,499,1450000.0
1,85,2021.0,5,4,7,1,40000.0,508,650000.0
1,67,2014.0,5,4,4,1,25000.0,475,400000.0
1,138,2021.0,5,1,7,1,55000.0,498,1270000.0
1,179,2010.0,5,4,2,2,80000.0,278,165000.0
1,85,2021.0,5,4,7,1,8126.0,314,970000.0
0,184,2016.0,5,4,2,1,42000.0,295,330000.0
1,180,2013.0,5,1,8,3,32000.0,220,370000.0
1,155,2019.0,5,4,2,1,11736.0,251,308000.0
1,89,2014.0,5,4,2,1,21679.0,229,285000.0
1,183,2017.0,5,1,7,1,39000.0,218,700000.0
1,155,2021.0,5,4,2,1,11333.0,251,367000.0
1,155,2019.0,5,4,2,1,13440.0,251,319000.0
0,251,2019.0,5,1,8,3,46900.0,236,1695000.0
1,184,2020.0,5,0,2,1,18930.0,295,499000.0
1,147,2018.0,5,1,7,1,80000.0,498,1000000.0
1,184,2020.0,5,0,2,1,17851.0,295,470000.0
1,155,2021.0,5,4,2,1,22392.0,251,340000.0
1,105,2022.0,5,4,4,1,29017.0,372,1450000.0
1,101,2021.0,5,4,7,1,9000.0,66,1595000.0
1,187,2003.0,5,4,2,1,30000.0,278,50000.0
1,74,2017.0,5,4,2,1,10000.0,344,270000.0
1,85,2021.0,5,4,7,1,30559.0,314,875000.0
0,73,2018.0,5,1,7,3,60000.0,421,850000.0
1,49,2016.0,5,4,8,1,50000.0,396,300000.0
1,90,2012.0,5,4,2,1,20000.0,278,250000.0
0,238,2022.0,5,4,2,1,10000.0,344,540000.0
1,283,2014.0,5,4,2,1,19830.0,344,330000.0
1,176,2020.0,5,4,2,1,24670.0,296,409000.0
1,77,2019.0,5,4,2,1,14327.0,320,484000.0
1,101,2018.0,5,1,7,1,50000.0,124,1400000.0
1,156,2014.0,5,4,2,1,18987.0,289,239000.0
1,156,2019.0,5,4,2,1,55973.0,289,335000.0
0,86,2021.0,5,4,8,3,9000.0,83,1065000.0
1,155,2019.0,5,4,2,1,27094.0,251,315000.0
1,154,2008.0,5,4,2,3,60000.0,278,80000.0
1,78,2020.0,5,4,2,1,4914.0,35,614000.0
1,188,2013.0,5,4,2,1,25171.0,289,251000.0
1,265,2018.0,5,4,7,1,40000.0,354,575000.0
1,101,2018.0,5,1,7,1,42000.0,124,999000.0
1,85,2020.0,5,4,7,1,28400.0,508,699000.0
0,144,2021.0,5,1,7,1,20857.0,494,1750000.0
1,86,2009.0,5,1,8,1,61000.0,278,175000.0
1,147,2015.0,5,1,7,1,75760.0,498,599000.0
1,77,2015.0,5,4,2,1,31000.0,2,335000.0
0,86,2015.0,5,1,8,1,54000.0,427,450000.0
1,300,2014.0,5,4,2,3,60000.0,332,300000.0
1,61,2013.0,5,4,2,1,68943.0,475,199000.0
1,155,2022.0,5,4,2,1,8582.0,251,399000.0
1,155,2019.0,5,4,2,1,22868.0,251,329000.0
1,183,2016.0,5,1,7,1,76165.0,218,550000.0
1,78,2020.0,5,4,2,1,27047.0,35,574000.0
0,180,2017.0,5,4,8,1,35538.0,291,522000.0
0,107,2023.0,5,1,7,1,8700.0,73,1400000.0
1,179,2016.0,5,4,2,1,76293.0,449,399000.0
1,37,2018.0,5,4,2,1,34000.0,344,185000.0
0,63,2022.0,5,4,8,1,12113.0,458,1299000.0
1,73,2018.0,5,4,7,1,87172.0,450,827999.9999999999
1,154,2021.0,5,4,2,1,20000.0,278,300000.0
1,63,2014.0,5,1,8,1,55000.0,468,395000.0
1,90,2013.0,5,1,2,1,51321.0,418,280000.0
0,114,2019.0,5,4,7,1,29781.0,119,4899000.0
1,246,2022.0,5,4,7,5,15400.0,16,1250000.0
1,50,2021.0,5,1,7,3,21000.0,380,899000.0
1,73,2019.0,5,1,7,1,34000.0,421,850000.0
0,121,2021.0,5,1,7,1,19000.0,235,3200000.0
1,74,2015.0,5,4,2,1,65595.0,344,246000.0
1,50,2014.0,5,1,7,1,10000.0,380,480000.0
1,147,2018.0,5,1,7,1,51441.0,498,1121000.0
1,50,2014.0,5,1,7,4,70057.0,380,419000.00000000006
1,107,2020.0,5,4,7,1,14000.0,362,1050000.0
1,249,2020.0,5,4,8,1,35984.0,24,734000.0
1,235,2017.0,5,1,7,1,80443.0,313,565000.0
1,289,2008.0,5,1,4,3,150000.0,278,200000.0
1,147,2014.0,5,1,7,3,87893.0,498,629000.0
1,184,2009.0,5,3,2,3,120000.0,278,65000.0
1,91,2015.0,5,1,2,1,49441.0,418,519000.00000000006
0,119,2022.0,5,4,7,1,6015.0,154,1607000.0
1,73,2021.0,5,4,7,3,30908.0,75,1300000.0
1,101,2017.0,5,1,7,1,34441.0,124,1100000.0
1,165,2019.0,5,4,4,1,30000.0,300,850000.0
0,7,2014.0,5,1,7,1,68000.0,381,1000000.0
1,54,2014.0,5,4,2,1,55000.0,244,150000.0
1,89,2014.0,5,4,2,1,37000.0,229,239000.0
1,38,2016.0,5,4,4,1,40000.0,269,280000.0
0,101,2021.0,5,1,7,1,40300.0,130,2050000.0
1,289,2011.0,5,1,4,1,125000.0,278,450000.0
1,155,2020.0,5,4,2,1,43317.0,251,316000.0
1,155,2020.0,5,4,2,1,21298.0,251,336000.0
1,69,2020.0,5,4,7,1,33393.0,473,687000.0
1,77,2014.0,5,1,2,1,34622.0,422,327000.0
1,164,2019.0,5,4,10,1,21166.0,298,395000.0
0,73,2019.0,5,1,7,1,126254.0,421,894999.9999999999
0,97,2014.0,5,4,0,4,31828.0,436,6400000.0
1,37,2016.0,5,4,2,1,43595.0,344,274000.0
1,163,2015.0,5,4,8,1,22276.0,478,420000.0
1,164,2010.0,5,4,5,4,100000.0,278,150000.0
1,164,2010.0,5,4,5,4,60000.0,278,140000.0
1,89,2016.0,5,4,2,1,10415.0,229,290000.0
1,164,2013.0,5,4,5,1,20000.0,278,160000.0
1,269,2022.0,5,4,7,3,10000.0,48,590000.0
0,286,2021.0,5,1,7,1,60000.0,152,3600000.0
1,155,2007.0,5,4,2,3,30000.0,251,28000.0
1,184,2005.0,5,4,2,1,60000.0,289,40000.0
1,77,2016.0,5,4,2,1,90000.0,320,400000.0
1,69,2019.0,5,1,7,1,42015.0,471,787000.0
1,281,2018.0,5,1,8,1,72456.0,205,899000.0
1,137,2009.0,5,1,8,1,60000.0,278,125000.0
1,175,2014.0,5,1,2,1,116032.0,221,268000.0
1,305,2014.0,5,1,8,1,30000.0,381,340000.0
0,51,2019.0,5,1,7,1,40000.0,236,2800000.0
1,273,2017.0,5,4,2,3,40000.0,355,265000.0
1,273,2017.0,5,1,2,3,40000.0,351,265000.0
1,147,2016.0,5,1,7,1,51000.0,498,700000.0
1,77,2017.0,5,4,2,1,30000.0,320,450000.0
1,165,2021.0,5,4,4,1,15885.0,300,950000.0
1,236,2013.0,5,1,7,1,65000.0,464,200000.0
0,1,2018.0,5,4,8,1,10000.0,391,1800000.0
1,74,2017.0,5,4,2,1,20000.0,344,160000.0
0,14,2015.0,5,1,8,3,70000.0,236,1000000.0
0,51,2016.0,5,1,7,1,50000.0,236,1700000.0
1,147,2014.0,5,1,7,1,53000.0,498,500000.0
0,63,2021.0,5,4,8,1,10000.0,458,1220000.0
1,273,2020.0,5,4,2,1,20000.0,38,437000.0
1,105,2022.0,5,4,4,1,33000.0,372,1200000.0
0,65,2008.0,5,4,8,4,60000.0,278,150000.0
0,14,2010.0,5,4,8,4,20000.0,278,400000.0
1,164,2021.0,5,4,5,1,20000.0,258,420000.0
1,77,2013.0,5,4,2,3,20000.0,320,190000.0
1,164,2010.0,5,4,5,4,50000.0,278,175000.0
1,164,2010.0,5,4,5,4,50000.0,278,175000.0
1,243,2020.0,5,4,4,1,30000.0,508,550000.0
1,144,2022.0,5,4,7,1,10000.0,501,1400000.0
1,138,2007.0,5,1,7,2,120000.0,278,120000.0
1,78,2021.0,5,4,2,1,40000.0,35,650000.0
1,90,2019.0,5,4,2,1,10000.0,320,600000.0
0,162,2019.0,5,4,2,1,28689.0,295,450000.0
0,200,2013.0,5,4,0,4,42719.0,344,2750000.0
1,154,2004.0,5,4,2,1,30000.0,278,45000.0
1,73,2016.0,5,4,7,1,69150.0,450,599000.0
1,138,2015.0,5,1,7,1,65480.0,482,700000.0
1,90,2018.0,5,4,2,1,42411.0,320,550000.0
1,63,2015.0,5,4,8,1,72000.0,469,335000.0
1,149,2015.0,5,1,4,1,66000.0,484,300000.0
1,238,2019.0,5,4,2,1,11000.0,344,350000.0
1,63,2016.0,5,4,8,3,23000.0,469,475000.0
0,287,2021.0,5,4,2,1,5000.0,344,765000.0
1,73,2021.0,5,4,7,1,24000.0,75,1150000.0
0,205,2017.0,5,1,7,1,61901.0,236,2100000.0
1,281,2010.0,5,4,8,1,50000.0,227,250000.0
1,54,2010.0,5,4,2,1,41232.0,344,165000.0
0,184,2017.0,5,4,2,1,37000.0,295,350000.0
0,7,2017.0,5,1,7,1,34689.0,385,1700000.0
1,73,2019.0,5,4,7,1,32475.0,450,800000.0
0,313,2023.0,5,4,7,1,411.0,508,4450000.0
0,111,2019.0,5,4,7,1,33004.0,119,4050000.0
0,9,2010.0,5,4,7,3,50245.0,392,900000.0
0,146,2021.0,5,1,7,1,24000.0,98,1125000.0
1,179,2013.0,5,1,2,1,39000.0,220,300000.0
1,69,2018.0,5,1,7,1,40000.0,471,550000.0
1,281,2012.0,5,1,8,1,65000.0,363,200000.0
1,163,2015.0,5,1,8,1,73000.0,213,375000.0
1,78,2020.0,5,4,2,1,29000.0,35,499000.0
0,236,2017.0,5,1,7,1,50000.0,465,600000.0
0,210,2012.0,5,1,7,1,80000.0,431,775000.0
1,290,2020.0,5,1,4,1,15000.0,111,1800000.0
1,285,2017.0,5,1,7,1,56400.0,9,2525000.0
1,61,2013.0,5,4,2,1,61000.0,475,190000.0
1,101,2018.0,5,1,7,1,28831.0,124,1000000.0
1,63,2018.0,5,1,8,1,49000.0,467,790000.0
1,63,2016.0,5,4,8,1,27460.0,469,525000.0
0,157,2021.0,5,4,2,1,14000.0,59,724000.0
1,63,2014.0,5,4,8,1,43985.0,469,435000.0
1,90,2012.0,5,4,2,1,28322.0,278,295000.0
1,73,2022.0,5,1,7,1,12000.0,79,1675000.0
1,172,2022.0,5,4,2,1,15000.0,453,575000.0
1,49,2017.0,5,4,8,3,71762.0,396,335000.0
1,142,2017.0,5,1,7,1,75000.0,492,599000.0
0,163,2017.0,5,4,8,1,79000.0,478,650000.0
1,63,2016.0,5,4,8,1,38734.0,469,485000.0
1,160,2022.0,5,4,2,1,22000.0,296,575000.0
0,305,2017.0,5,4,8,1,54000.0,393,650000.0
1,236,2016.0,5,1,7,1,50000.0,465,450000.0
1,60,2016.0,5,1,7,1,68000.0,467,625000.0
0,305,2017.0,5,4,8,1,54000.0,393,650000.0
1,90,2019.0,5,4,2,1,32337.0,320,545000.0
1,165,2019.0,5,4,4,1,21873.0,300,835000.0
1,238,2020.0,5,4,2,1,17330.0,344,415000.00000000006
1,59,2020.0,5,4,8,1,28316.0,476,545000.0
0,63,2021.0,5,4,8,1,19000.0,469,975000.0
0,85,2021.0,5,4,7,1,22000.0,314,950000.0
1,183,2019.0,5,1,7,1,49000.0,218,795000.0
1,165,2017.0,5,1,4,1,48000.0,207,725000.0
1,50,2015.0,5,4,7,1,65000.0,396,475000.0
1,73,2018.0,5,4,7,1,51000.0,450,799000.0
0,63,2020.0,5,4,8,1,32000.0,469,990000.0
1,281,2014.0,5,4,8,1,34000.0,163,625000.0
1,163,2017.0,5,1,8,1,65000.0,213,550000.0
1,163,2015.0,5,4,8,1,51000.0,301,525000.0
1,293,2022.0,5,4,7,1,17000.0,477,925000.0
1,238,2019.0,5,4,2,1,6971.0,344,325000.0
1,287,2023.0,5,4,2,1,3000.0,37,899000.0
1,155,2018.0,5,4,2,1,27447.0,251,289000.0
1,180,2018.0,5,4,8,1,22008.0,291,499000.0
1,71,2021.0,5,4,7,1,9000.0,121,1650000.0
1,86,2015.0,5,4,8,1,44000.0,450,455000.0
0,73,2016.0,5,4,7,1,46000.0,450,790000.0
1,50,2018.0,5,1,7,1,60000.0,380,599000.0
0,295,2018.0,5,4,8,1,37000.0,70,799000.0
0,9,2017.0,5,1,7,1,40000.0,387,2150000.0
1,157,2020.0,5,4,2,1,9000.0,455,575000.0
1,73,2016.0,5,4,7,1,52000.0,450,599000.0
